Id,Op-Name,Op-Count,Byte-Count,Worker-Count,Avg-ResTime,Avg-ProcTime,60%-ResTime,80%-ResTime,90%-ResTime,95%-ResTime,99%-ResTime,100%-ResTime,Throughput,Bandwidth,Succ-Ratio,Config-Info
w253-s3-test_write-1,write,74863,265195698176,240,1149.84,1127.62,720,1870,3110,4690,7070,13660,208.71,739321365.13,100%,100% cprefix=s3harrier containers=u(1-12) objects=u(1-64) sizes=c(4096)KB
w253-s4-test_read-1,read,904311,3704057856000,240,95.5,68.73,80,130,190,250,420,1170,2512.41,10290841127.08,100%,100% cprefix=s3harrier containers=u(1-12) objects=u(1-64)
w253-s5-cleanup-1,cleanup-delete,768,0,48,103.1,103.1,60,90,220,390,1170,1370,546.23,0,100%,100% cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) deleteContainer=false cprefix=s3harrier containers=r(1-12) objects=r(1-64)
w253-s6-dispose-1,dispose-delete,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-12)
w254-s1-init-1,init-write,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-12)
w254-s2-prepare-1,prepare-write,120,491520000,48,154.72,127.54,160,180,200,260,280,390,65.06,266490539.28,100%,100% cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB createContainer=false cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB
w254-s3-test_write-1,write,74213,262869360640,256,1230.17,1207.98,730,1970,3220,4850,9060,15300,208.04,736896860.76,100%,100% cprefix=s3harrier containers=u(1-12) objects=u(1-64) sizes=c(4096)KB
w254-s4-test_read-1,read,893230,3658670080000,256,103.13,76.21,90,140,210,280,500,8300,2481.79,10165414351,100%,100% cprefix=s3harrier containers=u(1-12) objects=u(1-64)
w254-s5-cleanup-1,cleanup-delete,768,0,48,115.75,115.75,60,120,260,510,1150,1280,496.19,0,100%,100% cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) deleteContainer=false cprefix=s3harrier containers=r(1-12) objects=r(1-64)
w254-s6-dispose-1,dispose-delete,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-12)
w255-s1-init-1,init-write,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-12)
w255-s2-prepare-1,prepare-write,120,491520000,48,154.31,128.14,160,180,210,230,240,300,65.23,267170351.27,100%,100% cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB createContainer=false cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB
w255-s3-test_write-1,write,72820,259483211776,288,1410.42,1388.28,520,1910,4800,7370,10890,15590,204.16,727504075.05,100%,100% cprefix=s3harrier containers=u(1-12) objects=u(1-64) sizes=c(4096)KB
w255-s4-test_read-1,read,897178,3674841088000,288,115.51,88.83,100,160,240,340,590,1710,2492.7,10210086963.06,100%,100% cprefix=s3harrier containers=u(1-12) objects=u(1-64)
w255-s5-cleanup-1,cleanup-delete,768,0,48,113.11,113.11,60,110,240,450,1200,1340,525.21,0,100%,100% cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) deleteContainer=false cprefix=s3harrier containers=r(1-12) objects=r(1-64)
w255-s6-dispose-1,dispose-delete,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-12)
w256-s1-init-1,init-write,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-12)
w256-s2-prepare-1,prepare-write,120,491520000,48,152.59,126.48,150,180,200,240,270,330,65.73,269211342.4,100%,100% cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB createContainer=false cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB
w256-s3-test_write-1,write,75237,265163864064,312,1483.48,1461.17,1050,2650,4030,5680,8340,13940,210.29,741137975.26,100%,100% cprefix=s3harrier containers=u(1-12) objects=u(1-64) sizes=c(4096)KB
w256-s4-test_read-1,read,900988,3690446848000,312,124.6,97.89,100,170,260,380,670,1770,2503.5,10254346476.13,100%,100% cprefix=s3harrier containers=u(1-12) objects=u(1-64)
w256-s5-cleanup-1,cleanup-delete,768,0,48,112.11,112.11,70,110,260,380,1120,1270,521.9,0,100%,100% cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) cprefix=s3harrier containers=r(1-12) objects=r(1-64) deleteContainer=false cprefix=s3harrier containers=r(1-12) objects=r(1-64)
w256-s6-dispose-1,dispose-delete,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-12)
w257-s1-init-1,init-write,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) cprefix=s3harrier containers=r(1-12) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-12)
w257-s2-prepare-1,prepare-write,120,491520000,48,149.43,123.38,160,170,200,220,260,300,67.43,276181334.69,100%,100% cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB createContainer=false cprefix=s3harrier containers=r(1-12) objects=r(1-10) sizes=c(4096)KB
w257-s3-test_write-1,write,73774,261897244672,336,1623.22,1601,710,2720,5090,8070,10280,13160,207,734842546.8,100%,100% cprefix=s3harrier containers=u(1-12) objects=u(1-64) sizes=c(4096)KB
w257-s4-test_read-1,read,903608,3701178368000,336,133.79,107.08,110,180,290,410,750,1870,2511.04,10285215318.3,100%,100% cprefix=s3harrier containers=u(1-12) objects=u(1-64)
