Id,Op-Name,Op-Count,Byte-Count,Worker-Count,Avg-ResTime,Avg-ProcTime,60%-ResTime,80%-ResTime,90%-ResTime,95%-ResTime,99%-ResTime,100%-ResTime,Throughput,Bandwidth,Succ-Ratio,Config-Info
w82-s1-init-1,init-write,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w82-s2-prepare-1,prepare-write,192000,196608000000,48,180.69,174.28,170,200,220,260,1150,9540,267.04,273452780.35,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB createContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB
w82-s3-test_write-1,write,18524,6295791616,408,2478.88,722.21,510,3010,9740,14350,22240,110230,165.64,56019983.09,100%,100% cprefix=s3harrier containers=u(11-1192) objects=u(1-1000) sizes=c(1024)KB
w82-s4-test_read-1,read,278428,285110272000,408,175.21,170.08,130,220,330,510,1310,9930,2328.43,2384311191.05,100%,100% cprefix=s3harrier containers=u(1-192) objects=u(1-1000)
w82-s5-cleanup-1,cleanup-delete,192000,0,48,87.58,87.58,80,90,110,150,980,8670,554.51,0,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000)
w82-s5-cleanup-2,cleanup-delete,1182000,0,48,48.33,48.33,50,50,70,80,140,21070,994.2,0,100%,100% cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(11-1192) objects=r(1-1000)
w82-s6-dispose-1,dispose-delete,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w83-s1-init-1,init-write,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w83-s2-prepare-1,prepare-write,192000,786432000000,48,199.92,173.83,180,210,240,280,1230,22530,240.96,986986208.98,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB createContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB
w83-s3-test_write-1,write,29347,20328595456,24,97.32,93.29,10,70,190,220,3030,3050,246.44,170712971.94,100%,100% cprefix=s3harrier containers=u(11-1192) objects=u(1-1000) sizes=c(4096)KB
w83-s4-test_read-1,read,58802,240852992000,24,48.95,29.82,60,60,70,80,100,200,490.12,2007513800.88,100%,100% cprefix=s3harrier containers=u(1-192) objects=u(1-1000)
w83-s5-cleanup-1,cleanup-delete,192000,0,48,89.59,89.59,80,100,120,160,1020,9550,542.75,0,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000)
w83-s5-cleanup-2,cleanup-delete,1182000,0,48,48.36,48.36,50,50,70,80,140,12020,993.71,0,100%,100% cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(11-1192) objects=r(1-1000)
w83-s6-dispose-1,dispose-delete,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w84-s1-init-1,init-write,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w84-s2-prepare-1,prepare-write,192000,786432000000,48,196.67,170.71,180,210,240,280,1200,5970,244.79,1002665469.14,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB createContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(4096)KB
w84-s3-test_write-1,write,37257,26837200896,48,148.39,119.14,10,150,200,310,3030,16850,319.53,230414440.72,100%,100% cprefix=s3harrier containers=u(11-1192) objects=u(1-1000) sizes=c(4096)KB
w84-s4-test_read-1,read,104905,429690880000,48,54.87,34,60,70,80,90,110,230,874.42,3581617285.65,100%,100% cprefix=s3harrier containers=u(1-192) objects=u(1-1000)
w84-s5-cleanup-1,cleanup-delete,192000,0,48,90.93,90.93,80,100,120,170,790,10850,534.74,0,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000)
w84-s5-cleanup-2,cleanup-delete,1182000,0,48,48.88,48.88,50,50,70,80,140,21340,983.29,0,100%,100% cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(11-1192) objects=r(1-1000)
w84-s6-dispose-1,dispose-delete,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w85-s1-init-1,init-write,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
